#,,"generated_by='OpenQuake engine 3.10.1', start_date='2022-02-02T17:32:26', checksum=3582624628, investigation_time=50.0, imt='SA', smlt_path='b1', gsimlt_path='b1_b31_b21_b71_b51_b41_b61', lon=12.38900000000001, lat=43.11, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0], lon_bin_edges=[9.925254753343872, 12.38900000000001, 14.852745246656148], lat_bin_edges=[41.31136, 43.11, 44.90864], eps_bin_edges=[-3.0, -2.0, -1.0, 0.0, 1.0, 2.0, 3.0], tectonic_region_types=['Active Shallow Crust', 'Shield', 'Stable Shallow Crust', 'Subduction Deep', 'Subduction Inslab', 'Subduction Interface', 'Volcanic'], poe=0.020013582599587965"
mag,dist,poe
6.75000E+00,1.55000E+02,0.00000E+00
6.75000E+00,1.65000E+02,0.00000E+00
6.75000E+00,1.75000E+02,0.00000E+00
6.75000E+00,1.85000E+02,0.00000E+00
6.75000E+00,1.95000E+02,0.00000E+00
7.25000E+00,5.00000E+00,4.73834E-03
7.25000E+00,1.50000E+01,1.01320E-03
7.25000E+00,2.50000E+01,3.40279E-04
7.25000E+00,3.50000E+01,1.61772E-04
7.25000E+00,4.50000E+01,8.83388E-05
7.25000E+00,5.50000E+01,4.68969E-05
7.25000E+00,6.50000E+01,2.09538E-05
7.25000E+00,7.50000E+01,1.02940E-05
7.25000E+00,8.50000E+01,3.32374E-06
7.25000E+00,9.50000E+01,7.12700E-07
7.25000E+00,1.05000E+02,1.26372E-07
7.25000E+00,1.15000E+02,7.83953E-11
7.25000E+00,1.25000E+02,0.00000E+00
7.25000E+00,1.35000E+02,0.00000E+00
7.25000E+00,1.45000E+02,0.00000E+00
7.25000E+00,1.55000E+02,0.00000E+00
7.25000E+00,1.65000E+02,0.00000E+00
7.25000E+00,1.75000E+02,0.00000E+00
7.25000E+00,1.85000E+02,0.00000E+00
7.25000E+00,1.95000E+02,0.00000E+00
7.75000E+00,5.00000E+00,4.95823E-04
7.75000E+00,1.50000E+01,1.13207E-04
7.75000E+00,2.50000E+01,3.70070E-05
7.75000E+00,3.50000E+01,3.75894E-05
7.75000E+00,4.50000E+01,1.95788E-05
7.75000E+00,5.50000E+01,1.09235E-05
7.75000E+00,6.50000E+01,6.20771E-06
7.75000E+00,7.50000E+01,2.87300E-06
7.75000E+00,8.50000E+01,1.67354E-06
7.75000E+00,9.50000E+01,8.08499E-07
7.75000E+00,1.05000E+02,3.50089E-07
7.75000E+00,1.15000E+02,1.31928E-07
7.75000E+00,1.25000E+02,3.19620E-08
7.75000E+00,1.35000E+02,5.05675E-09
7.75000E+00,1.45000E+02,0.00000E+00
7.75000E+00,1.55000E+02,0.00000E+00
7.75000E+00,1.65000E+02,0.00000E+00
7.75000E+00,1.75000E+02,0.00000E+00
7.75000E+00,1.85000E+02,0.00000E+00
7.75000E+00,1.95000E+02,0.00000E+00
8.25000E+00,5.00000E+00,0.00000E+00
8.25000E+00,1.50000E+01,0.00000E+00
8.25000E+00,2.50000E+01,0.00000E+00
8.25000E+00,3.50000E+01,1.36762E-07
8.25000E+00,4.50000E+01,1.25487E-07
8.25000E+00,5.50000E+01,8.74113E-08
8.25000E+00,6.50000E+01,2.63678E-07
8.25000E+00,7.50000E+01,1.77024E-07
8.25000E+00,8.50000E+01,1.72807E-07
8.25000E+00,9.50000E+01,1.91377E-07
8.25000E+00,1.05000E+02,8.91795E-08
8.25000E+00,1.15000E+02,8.82248E-08
8.25000E+00,1.25000E+02,6.29306E-08
8.25000E+00,1.35000E+02,4.07111E-08
8.25000E+00,1.45000E+02,1.77283E-08
8.25000E+00,1.55000E+02,9.70911E-09
8.25000E+00,1.65000E+02,3.85775E-09
8.25000E+00,1.75000E+02,2.05016E-10
8.25000E+00,1.85000E+02,0.00000E+00
8.25000E+00,1.95000E+02,0.00000E+00
8.75000E+00,5.00000E+00,0.00000E+00
8.75000E+00,1.50000E+01,0.00000E+00
8.75000E+00,2.50000E+01,0.00000E+00
8.75000E+00,3.50000E+01,0.00000E+00
8.75000E+00,4.50000E+01,0.00000E+00
8.75000E+00,5.50000E+01,0.00000E+00
8.75000E+00,6.50000E+01,0.00000E+00
8.75000E+00,7.50000E+01,0.00000E+00
8.75000E+00,8.50000E+01,0.00000E+00
8.75000E+00,9.50000E+01,0.00000E+00
8.75000E+00,1.05000E+02,0.00000E+00
8.75000E+00,1.15000E+02,0.00000E+00
8.75000E+00,1.25000E+02,0.00000E+00
8.75000E+00,1.35000E+02,0.00000E+00
8.75000E+00,1.45000E+02,0.00000E+00
8.75000E+00,1.55000E+02,0.00000E+00
8.75000E+00,1.65000E+02,0.00000E+00
8.75000E+00,1.75000E+02,0.00000E+00
8.75000E+00,1.85000E+02,0.00000E+00
8.75000E+00,1.95000E+02,0.00000E+00
